Id_tag,Id,Name,Algorithms,Difficulty
473,1144E,Median String,bitmasks;math;number theory;strings,1900
474,1144D,Equalize Them All,constructive algorithms;greedy,1400
475,1144C,Two Shuffled Sequences,constructive algorithms;sortings,1100
476,1144B,Parity Alternated Deletions,greedy;implementation;sortings,1000
477,1144A,Diverse Strings,implementation;strings,900
478,1143C,Queen,dfs and similar;trees,1400
479,1143B,Nirvana,brute force;math;number theory,1300
480,1143A,The Doors,implementation,700
481,1142E,Pink Floyd,graphs;interactive,3100
482,1142D,Foreigner,dp,2700
483,1142C,U2,geometry,2800
484,1142B,Lynyrd Skynyrd,data structures;dfs and similar;dp;math;trees,2300
485,1142A,The Beatles,brute force;math,1800
486,1141G,Privatization of Roads in Treeland,binary search;constructive algorithms;dfs and similar;graphs;greedy;trees,2500
487,1141F2,Same Sum Blocks (Hard),data structures;greedy,2200
488,1141F1,Same Sum Blocks (Easy),greedy,2000
489,1141E,Superhero Battle,math,1700
490,1141D,Colored Boots,greedy;implementation,1500
491,1141C,Polycarp Restores Permutation,math,1400
492,1141B,Maximal Continuous Rest,implementation,1000
493,1141A,Game 23,implementation;math,1000
494,1140G,Double Tree,data structures;divide and conquer;shortest paths;trees,2900
495,1140F,Extending Set of Points,data structures;divide and conquer;dsu,2700
496,1140E,Palindrome-less Arrays,combinatorics;divide and conquer;dp,2200
497,1140D,Minimum Triangulation,dp;greedy;math,1200
498,1140C,Playlist,brute force;data structures;sortings,1600
499,1140B,Good String,implementation;strings,1200
500,1140A,Detective Book,implementation,1000
501,1139F,Dish Shopping,data structures;divide and conquer,2800
502,1139E,Maximize Mex,flows;graph matchings;graphs,2400
503,1139D,Steps to One,dp;math;number theory;probabilities,2300
504,1139C,Edgy Trees,dfs and similar;dsu;graphs;math;trees,1500
505,1139B,Chocolates,greedy;implementation,1100
506,1139A,Even Substrings,implementation;strings,700
507,1138B,Circus,brute force;greedy;math;strings,1700
508,1138A,Sushi for Two,binary search;greedy;implementation,900
509,1137F,Matches Are Not a Child's Play,data structures;trees,3300
510,1137E,Train Car Selection,data structures;greedy,2800
511,1137D,Cooperative Game,constructive algorithms;interactive;number theory,2500
512,1137C,Museums Tour,dp;graphs;implementation,2800
513,1137B,Camp Schedule,greedy;hashing;strings,1700
514,1137A,Skyscrapers,implementation;sortings,1600
515,1136E,Nastya Hasn't Written a Legend,binary search;data structures,2500
516,1136D,Nastya Is Buying Lunch,greedy,1800
517,1136C,Nastya Is Transposing Matrices,constructive algorithms;sortings,1500
518,1136B,Nastya Is Playing Computer Games,constructive algorithms;math,1000
519,1136A,Nastya Is Reading a Book,implementation,700
520,1133F2,Spanning Tree with One Fixed Degree,constructive algorithms;dfs and similar;dsu;graphs;greedy,2200
521,1133F1,Spanning Tree with Maximum Degree,graphs,1600
522,1133E,K Balanced Teams,dp;sortings;two pointers,2000
523,1133D,Zero Quantity Maximization,hashing;math;number theory,1500
524,1133C,Balanced Team,sortings;two pointers,1300
525,1133B,Preparation for International Women's Day,math;number theory,1300
526,1133A,Middle of the Contest,implementation,1000
527,1132G,Greedy Subsequences,data structures;dp;trees,2600
528,1132F,Clear the String,dp,2000
529,1132E,Knapsack,dfs and similar;dp;greedy,2400
530,1132D,Stressful Training,binary search;greedy,2300
531,1132C,Painting the Fence,brute force,1700
532,1132B,Discounts,greedy;sortings,900
533,1132A,Regular Bracket Sequence,greedy;implementation,1100
534,1131G,Most Dangerous Shark,data structures;dp;two pointers,2900
535,1131F,Asya And Kittens,constructive algorithms;dsu,1700
536,1131E,String Multiplication,dp;greedy;strings,2200
537,1131D,Gourmet choice,dfs and similar;dp;dsu;graphs;greedy,2000
538,1131C,Birthday,binary search;greedy;sortings,1200
539,1131B,Draw!,greedy;implementation,1300
540,1131A,Sea Battle,math,800
541,1130C,Connect,brute force;dfs and similar;dsu,1400
542,1130B,Two Cakes,greedy,1200
543,1130A,Be Positive,implementation,900
544,1129E,Legendary Tree,binary search;interactive;trees,3000
545,1129D,Isolation,data structures;dp,2800
546,1129C,Morse Code,binary search;data structures;dp;hashing;sortings;string suffix structures;strings,2300
547,1129B,Wrong Answer,constructive algorithms,2200
548,1129A2,Toy Train,brute force;greedy,1800
549,1129A1,Toy Train (Simplified),brute force;greedy,1700
550,1121C,System Testing,implementation,1900
551,1121B,Mike and Children,brute force;implementation,1200
552,1121A,Technogoblet of Fire,implementation;sortings,1100
553,1120F,Secret Letters,data structures;dp;greedy,2900
554,1120E,The very same Munchhausen,brute force,3000
555,1120D,Power Tree,dfs and similar;dp;dsu;graphs;greedy;trees,2400
556,1120C,Compress String,dp;strings,2200
557,1120B,Once in a casino,constructive algorithms;greedy;implementation;math,2700
558,1120A,Diana and Liana,greedy;implementation;two pointers,2200
559,1119H,Triple,fft;math,3100
560,1119G,Get Ready for the Battle,constructive algorithms;implementation,3000
561,1119F,Niyaz and Small Degrees,data structures;dp;trees,2900
562,1119E,Pavel and Triangles,brute force;dp;fft;greedy;ternary search,1900
563,1119D,Frets On Fire,binary search;sortings,1700
564,1119C,Ramesses and Corner Inversion,constructive algorithms;greedy;implementation;math,1500
565,1119B,Alyona and a Narrow Fridge,binary search;flows;greedy;sortings,1300
566,1119A,Ilya and a Colorful Walk,greedy;implementation,1100
567,1118F2,Tree Cutting (Hard Version),combinatorics;dfs and similar;dp;trees,2700
568,1118F1,Tree Cutting (Easy Version),dfs and similar;trees,1800
569,1118E,Yet Another Ball Problem,constructive algorithms;implementation,2000
570,1118D2,Coffee and Coursework (Hard Version),binary search;greedy,1900
571,1118D1,Coffee and Coursework (Easy version),brute force;greedy,1800
572,1118C,Palindromic Matrix,constructive algorithms;implementation,1700
573,1118B,Tanya and Candies,implementation,1300
574,1118A,Water Buying,math,800
575,1117G,Recursive Queries,data structures,2500
576,1117F,Crisp String,bitmasks;dp,2600
577,1117E,Decypher the String,bitmasks;chinese remainder theorem;constructive algorithms;interactive;math,2200
578,1117D,Magic Gems,dp;math;matrices,2000
579,1117C,Magic Ship,binary search,1800
580,1117B,Emotes,greedy;math;sortings,1000
581,1117A,Best Subsegment,implementation;math,1100
582,1116D6,Hessenberg matrix,null,2200
583,1116D5,Creeper,null,2200
584,1116D4,TIE fighter,null,2200
585,1116D3,X-wing fighter,null,2200
586,1116D2,Pattern of increasing blocks,null,2200
587,1116D1,Block diagonal matrix,null,2200
588,1116C3,"""Is the number of ones divisible by 3?"" oracle",null,2200
589,1116C2,"""Is the bit string periodic?"" oracle",null,2200
590,1116C1,Alternating bits oracle,null,2200
591,1116B2,"Not A, not B or not C?",null,2200
592,1116B1,Distinguish three-qubit states,null,2200
593,1116A2,Generate equal superposition of four basis states,null,2200
594,1116A1,Generate state |00⟩ + |01⟩ + |10⟩,null,2200
595,1115U3,Block unitary,*special problem,2200
596,1115U2,Chessboard unitary,*special problem,2200
597,1115U1,Anti-diagonal unitary,*special problem,2200
598,1115G3,Palindrome checker oracle,*special problem,2200
599,1115G2,OR oracle,*special problem,2200
600,1115G1,AND oracle,*special problem,2200
601,1114F,"Please, another Queries on Array?",bitmasks;data structures;divide and conquer;math;number theory,2500
602,1114E,Arithmetic Progression,binary search;interactive;number theory;probabilities,2100
603,1114D,Flood Fill,dp,1900
604,1114C,Trailing Loves (or L'oeufs?),brute force;implementation;math;number theory,1700
605,1114B,Yet Another Array Partitioning Task,constructive algorithms;greedy;sortings,1500
606,1114A,Got Any Grapes?,brute force;greedy;implementation,800
607,1113B,Sasha and Magnetic Machines,greedy;number theory,1300
608,1113A,Sasha and His Trip,dp;greedy;math,900
609,1111E,Tree,data structures;dfs and similar;dp;graphs;trees,2800
610,1111D,Destroy the Colony,combinatorics;dp;math,2500
611,1111C,Creative Snap,binary search;brute force;divide and conquer;math,1700
612,1111B,Average Superhero Gang Power,brute force;implementation;math,1600
613,1111A,Superhero Transformation,implementation;strings,1000
614,1110H,Modest Substrings,dp;strings,3500
615,1110G,Tree-Tac-Toe,constructive algorithms;games;trees,3000
616,1110F,Nearest Leaf,data structures;trees,2600
617,1110E,Magic Stones,constructive algorithms;math;sortings,2200
618,1110D,Jongmah,dp,2200
619,1110C,Meaningless Operations,constructive algorithms;math;number theory,1500
620,1110B,Tape,greedy;sortings,1400
621,1110A,Parity,math,1000
622,1109F,Sasha and Algorithm of Silence's Sounds,data structures;trees,3200
623,1109E,Sasha and a Very Easy Test,data structures;number theory,2700
624,1109D,Sasha and Interesting Fact from Graph Theory,brute force;combinatorics;dp;math;trees,2600
625,1109C,Sasha and a Patient Friend,binary search;data structures;implementation,2800
626,1109B,Sasha and One More Name,constructive algorithms;hashing;strings,1800
627,1109A,Sasha and a Bit of Relax,dp;implementation,1600
628,1108F,MST Unification,binary search;dsu;graphs;greedy,2300
629,1108E2,Array and Segments (Hard version),data structures;implementation,2300
630,1108E1,Array and Segments (Easy version),brute force;greedy;implementation,1800
631,1108D,Diverse Garland,constructive algorithms;dp;greedy,1400
632,1108C,Nice Garland,brute force;math,1300
633,1108B,Divisors of Two Integers,brute force;greedy;math;number theory,1100
634,1108A,Two distinct points,implementation,800
635,1107G,Vasya and Maximum Profit,binary search;constructive algorithms;data structures;dp;dsu,2400
636,1107F,Vasya and Endless Credits,dp;flows;graph matchings;graphs;sortings,2700
637,1107E,Vasya and Binary String,dp,2400
638,1107D,Compression,dp;implementation;math;number theory,1800
639,1107C,Brutality,greedy;sortings;two pointers,1300
640,1107B,Digital root,math;number theory,1100
641,1107A,Digits Sequence Dividing,greedy;strings,1000
642,1106F,Lunar New Year and a Recursive Sequence,math;matrices;number theory,2400
643,1106E,Lunar New Year and Red Envelopes,data structures;dp,2100
644,1106D,Lunar New Year and a Wander,data structures;dfs and similar;graphs;greedy;shortest paths,1500
645,1106C,Lunar New Year and Number Division,greedy;implementation;math;sortings,1000
646,1106B,Lunar New Year and Food Ordering,data structures;implementation,1500
647,1106A,Lunar New Year and Cross Counting,implementation,800
648,1105E,Helping Hiasat,bitmasks;brute force;dp;meet-in-the-middle,2200
649,1105D,Kilani and the Game,dfs and similar;graphs;implementation;shortest paths,1900
650,1105C,Ayoub and Lost Array,combinatorics;dp;math,1500
651,1105B,Zuhair and Strings,brute force;implementation;strings,1200
652,1105A,Salem and Sticks,brute force;implementation,1100
653,1104B,Game with string,data structures;implementation;math,1300
654,1104A,Splitting into digits,constructive algorithms;implementation;math,800
655,1103E,Radix sum,fft;math;number theory,3300
656,1103D,Professional layer,bitmasks;dp,3000
657,1103C,Johnny Solving,constructive algorithms;dfs and similar;graphs;math,2800
658,1103B,Game with modulo,binary search;constructive algorithms;interactive,2000
659,1103A,Grid game,constructive algorithms;implementation,1400
660,1102F,Elongated Matrix,binary search;bitmasks;brute force;dp;graphs,2400
661,1102E,Monotonic Renumeration,combinatorics;sortings,1800
662,1102D,Balanced Ternary String,greedy;strings,1600
663,1102C,Doors Breaking and Repairing,games,1200
664,1102B,Array K-Coloring,greedy;sortings,1400
665,1102A,Integer Sequence Dividing,math,1000
666,1101G,(Zero XOR Subset)-less,math;matrices,2400
667,1101F,Trucks and Cities,binary search;dp,2500
668,1101E,Polycarp's New Job,implementation,1500
669,1101D,GCD Counting,data structures;dfs and similar;dp;number theory;trees,2000
670,1101C,Division and Union,sortings,1600
671,1101B,Accordion,greedy;implementation,1300
672,1101A,Minimum Integer,math,1100
673,1100F,Ivan and Burgers,data structures;divide and conquer;greedy;math,2600
674,1100E,Andrew and Taxi,binary search;dfs and similar;graphs,2200
675,1100D,Dasha and Chess,constructive algorithms;games;interactive,2400
676,1100C,NN and the Optical Illusion,binary search;geometry;math,1300
677,1100B,Build a Contest,data structures;implementation,1300
678,1100A,Roman and Browser,implementation,1000
679,1099F,Cookies,binary search;data structures;dfs and similar;dp;games;trees,2300
680,1099C,Postcard,constructive algorithms;implementation,1300
681,1099B,Squares and Segments,binary search;constructive algorithms;math,1100
682,1099A,Snowball,implementation,900
683,1098F,Ж-function,string suffix structures;strings,3500
684,1098E,Fedya the Potter,binary search;implementation;math;number theory,3400
685,1098D,Eels,data structures,2700
686,1098C,Construct a tree,binary search;constructive algorithms;dfs and similar;graphs;greedy;trees,2300
687,1098B,Nice table,brute force;constructive algorithms;greedy;math,2300
688,1098A,Sum in the tree,constructive algorithms;dfs and similar;greedy;trees,1600
689,1097H,Mateusz and an Infinite Sequence,bitmasks;brute force;dp;strings,3000
690,1097G,Vladislav and a Great Legend,combinatorics;dp;trees,2900
691,1097F,Alex and a TV Show,bitmasks;combinatorics;number theory,2400
692,1097E,Egor and an RPG game,constructive algorithms;greedy,3100
693,1097D,Makoto and a Blackboard,dp;math;number theory;probabilities,2200
694,1097C,Yuhao and a Parenthesis,greedy;implementation,1400
695,1097B,Petr and a Combination Lock,bitmasks;brute force;dp,1200
696,1097A,Gennady and a Card Game,brute force;implementation,600
697,1096G,Lucky Tickets,divide and conquer;dp;fft,2400
698,1096F,Inversion Expectation,dp;math;probabilities,2300
699,1096E,The Top Scorer,combinatorics;dp;math;probabilities,2600
700,1096D,Easy Problem,dp,1800
701,1096C,Polygon for the Angle,brute force;geometry,1600
702,1096B,Substring Removal,combinatorics;math;strings,1400
703,1096A,Find Divisible,greedy;implementation;math,800
704,1095F,Make It Connected,dsu;graphs;greedy,2000
705,1095E,Almost Regular Bracket Sequence,implementation,1900
706,1095D,Circular Dance,implementation,1600
707,1095C,Powers Of Two,bitmasks;greedy,1400
708,1095B,Array Stabilization,implementation,1000
709,1095A,Repeating Cipher,implementation,700
710,1093G,Multidimensional Queries,bitmasks;data structures,2200
711,1093F,Vasya and Array,dp,2500
712,1093E,Intersection of Permutations,data structures,2300
713,1093D,Beautiful Graph,dfs and similar;graphs,1600
714,1093C,Mishka and the Last Exam,greedy,1200
715,1093B,Letters Rearranging,constructive algorithms;greedy;sortings;strings,900
716,1093A,Dice Rolling,math,700
717,1092F,Tree with Maximum Cost,dfs and similar;dp;trees,2100
718,1092E,Minimal Diameter Forest,constructive algorithms;dfs and similar;greedy;trees,2500
719,1092D2,Great Vova Wall (Version 2),data structures;implementation,2200
720,1092D1,Great Vova Wall (Version 1),greedy;implementation;math,2100
721,1092C,Prefixes and Suffixes,strings,1700
722,1092B,Teams Forming,sortings,700
723,1092A,Uniform String,implementation,800
